quantile,variable,coef,std_err,p_value,ci_lower,ci_upper,commodity
0.5,brent_ret_lag0,5.478810644503592e-07,1.0281110598052444e-07,2.3439481324456614e-07,3.45313713910938e-07,7.504484149897804e-07,instant_noodles
0.5,brent_ret_lag1,8.733260405015506e-07,1.0399782234203972e-07,4.630727771946497e-15,6.684205185466846e-07,1.0782315624564165e-06,instant_noodles
0.5,brent_ret_lag2,1.4874816599138355e-07,1.032855430447825e-07,0.15117478607823398,-5.475396156641401e-08,3.522502935491811e-07,instant_noodles
0.5,brent_ret_lag3,-3.4299412085516684e-07,1.0335658762606598e-07,0.001051193029277291,-5.466362266036815e-07,-1.3935201510665219e-07,instant_noodles
0.5,brent_ret_lag4,-1.1678114642775404e-07,1.0268111757277414e-07,0.2565834460003059,-3.190923825415235e-07,8.553008968601543e-08,instant_noodles
0.75,const,1.1009708753918289e-07,1.228559926996336e-08,1.1024895165950499e-16,8.589093519629347e-08,1.3430323988207232e-07,instant_noodles
0.75,brent_ret_lag0,1.1940851971424105e-06,3.068111558025555e-07,0.0001301513950913331,5.895792699458457e-07,1.7985911243389754e-06,instant_noodles
0.75,brent_ret_lag1,1.6724005424642174e-06,3.5488016609467375e-07,4.2267217988912584e-06,9.731848855642188e-07,2.371616199364216e-06,instant_noodles
0.75,brent_ret_lag2,5.429672461047371e-07,2.5380659374523764e-07,0.033460597375487386,4.2895500410773e-08,1.0430389917987013e-06,instant_noodles
0.75,brent_ret_lag3,-7.651145506615131e-07,2.974195246177504e-07,0.010722680167767288,-1.3511162722257627e-06,-1.7911282909726348e-07,instant_noodles
0.75,brent_ret_lag4,-1.8531376590614238e-07,2.404739105315661e-07,0.44172023305101626,-6.591163037317808e-07,2.88488771919496e-07,instant_noodles
0.9,const,3.59115426165021e-07,3.3102320034806275e-08,1.9810321920140084e-22,2.938943666091699e-07,4.243364857208721e-07,instant_noodles
0.9,brent_ret_lag0,3.0336843843799235e-06,9.573024485866223e-07,0.0017364407116776564,1.1475241410320255e-06,4.919844627727822e-06,instant_noodles
0.9,brent_ret_lag1,3.926532207956616e-06,1.1742106026631186e-06,0.000963494553065569,1.6130007223423846e-06,6.240063693570848e-06,instant_noodles
0.9,brent_ret_lag2,1.6617968873877771e-06,6.36745433205748e-07,0.009650787703228138,4.072258549839646e-07,2.9163679197915895e-06,instant_noodles
0.9,brent_ret_lag3,-1.8766147599936262e-06,1.0362812821643193e-06,0.07145346039366078,-3.918385945505288e-06,1.6515642551803554e-07,instant_noodles
0.9,brent_ret_lag4,-2.3349095495909803e-07,6.845827231410033e-07,0.7333605437486828,-1.5823151615385333e-06,1.1153332516203375e-06,instant_noodles
0.1,const,-4.0074623338084674e-07,4.374422750510337e-08,2.856963046905004e-17,-4.869349012547342e-07,-3.145575655069593e-07,laundry_soap
0.1,brent_ret_lag0,2.5881231638514893e-06,1.4668942756767202e-06,0.07899375892715668,-3.020790580909998e-07,5.478325385793978e-06,laundry_soap
0.1,brent_ret_lag1,4.4259161850406805e-06,1.328996093133662e-06,0.001009885103910512,1.8074129125019675e-06,7.044419457579394e-06,laundry_soap
0.1,brent_ret_lag2,1.2333238981021763e-06,7.100982113978682e-07,0.08374922829783397,-1.65773134594818e-07,2.6324209307991704e-06,laundry_soap
0.1,brent_ret_lag3,-1.1039865149950817e-06,6.016841136908899e-07,0.06781722015004124,-2.2894766973019574e-06,8.150366731179372e-08,laundry_soap
0.1,brent_ret_lag4,-1.404549907149127e-07,8.784743190921602e-07,0.8731112696978943,-1.8713012221437442e-06,1.5903912407139188e-06,laundry_soap
0.25,const,-1.0892996848313096e-07,1.1432800206710938e-08,2.3118652952903358e-18,-1.3145586220864622e-07,-8.640407475761569e-08,laundry_soap
0.25,brent_ret_lag0,1.2290741473927092e-06,2.8250520630144725e-07,2.0381510771502466e-05,6.724579082393519e-07,1.7856903865460664e-06,laundry_soap
0.25,brent_ret_lag1,1.8007498194176226e-06,3.094121350114787e-07,1.9544043378555283e-08,1.1911192175846474e-06,2.410380421250598e-06,laundry_soap
0.25,brent_ret_lag2,6.118061590851185e-07,2.4073267896199976e-07,0.011695231965469071,1.3749377327315338e-07,1.0861185448970835e-06,laundry_soap
0.25,brent_ret_lag3,-4.1684753374740634e-07,2.2854982359935918e-07,0.06946224450029735,-8.671562021664025e-07,3.346113467158984e-08,laundry_soap
0.25,brent_ret_lag4,-1.6331463808543284e-07,2.3640448009518715e-07,0.4903677497846831,-6.290992314113989e-07,3.024699552405333e-07,laundry_soap
0.5,const,-5.322235179416888e-09,5.8804101191664436e-09,0.36636658010939593,-1.6908328788315462e-08,6.263858429481687e-09,laundry_soap
0.5,brent_ret_lag0,8.274614245200725e-07,1.2566910989669958e-07,3.040450415724279e-10,5.798572538068033e-07,1.0750655952333416e-06,laundry_soap
0.5,brent_ret_lag1,1.1549342538444902e-06,1.2711966903064883e-07,4.775300608456243e-17,9.044720658211016e-07,1.4053964418678787e-06,laundry_soap
0.5,brent_ret_lag2,4.4681898465298124e-07,1.2624902860293942e-07,0.00048517861152056797,1.9807220784933983e-07,6.955657614566227e-07,laundry_soap
0.5,brent_ret_lag3,-2.0323124688523632e-07,1.263358685333898e-07,0.10905687893993135,-4.521491232453371e-07,4.568662947486444e-08,laundry_soap
0.5,brent_ret_lag4,-2.0952552135090595e-07,1.255102211526959e-07,0.09639469109168791,-4.5681663569155466e-07,3.776559298974275e-08,laundry_soap
0.75,const,9.268184642573745e-08,1.086307229169496e-08,1.922160787824498e-15,7.127848001059852e-08,1.1408521284087639e-07,laundry_soap
0.75,brent_ret_lag0,1.2845471537421118e-06,2.836472904327921e-07,9.512748746318125e-06,7.256806814609885e-07,1.843413626023235e-06,laundry_soap
0.75,brent_ret_lag1,1.8167693941148308e-06,3.1023857133234736e-07,1.617995127830219e-08,1.2055104758241022e-06,2.4280283124055595e-06,laundry_soap
0.75,brent_ret_lag2,8.446788636760348e-07,2.5071974609970344e-07,0.0008838307219140065,3.506890927173018e-07,1.3386686346347677e-06,laundry_soap
0.75,brent_ret_lag3,-2.4204996344508034e-07,2.3043545096940377e-07,0.2946307599883175,-6.960738583156517e-07,2.119739314254911e-07,laundry_soap
0.75,brent_ret_lag4,-4.187632439913052e-07,2.539323264803856e-07,0.10048359582528997,-9.190827192159663e-07,8.155623123335592e-08,laundry_soap
0.9,const,3.642751115754714e-07,3.8209389009645366e-08,2.2208741243759347e-18,2.889916621504635e-07,4.3955856100047934e-07,laundry_soap
0.9,brent_ret_lag0,3.1024820667770823e-06,1.1423553876726466e-06,0.00711006538875741,8.517144862871273e-07,5.353249647267037e-06,laundry_soap
0.9,brent_ret_lag1,4.3895461359354516e-06,1.3932217128946223e-06,0.0018444294283993623,1.6444999815976215e-06,7.134592290273282e-06,laundry_soap
0.9,brent_ret_lag2,2.2887314261265044e-06,8.207551507486116e-07,0.005735433291640691,6.716085020697997e-07,3.905854350183209e-06,laundry_soap
0.9,brent_ret_lag3,-2.6006451380947956e-07,7.938081400067448e-07,0.7434984899047758,-1.8240941020939644e-06,1.3039650744750054e-06,laundry_soap
0.9,brent_ret_lag4,-1.1473726017566984e-06,9.647440572502888e-07,0.23554165537467397,-3.0481949473782132e-06,7.534497438648166e-07,laundry_soap
0.1,const,-5.671214297148195e-07,9.574267856202846e-08,1.2376661270691166e-08,-7.558359096718618e-07,-3.7840694975777723e-07,milk_condensada
0.1,brent_ret_lag0,-5.243321053144077e-07,1.8944516755282857e-06,0.7822207060811076,-4.258408361802771e-06,3.2097441511739553e-06,milk_condensada
0.1,brent_ret_lag1,4.260599518646046e-06,1.799855385824296e-06,0.018811150847059206,7.129781418985774e-07,7.808220895393515e-06,milk_condensada
0.1,brent_ret_lag2,-1.550030116856362e-06,2.288542712309081e-06,0.4989437266668657,-6.060883106341987e-06,2.960822872629263e-06,milk_condensada
0.1,brent_ret_lag3,4.048773172384273e-06,2.4607524991191898e-06,0.10136097934193172,-8.015154883138309e-07,8.899061833082376e-06,milk_condensada
0.1,brent_ret_lag4,-3.1025823672631797e-06,2.6922006601535007e-06,0.2504227083710091,-8.409069037068648e-06,2.203904302542289e-06,milk_condensada
0.25,const,-1.182369862027525e-07,1.6698706249161043e-08,2.0095777231610787e-11,-1.5115112348296474e-07,-8.532284892254025e-08,milk_condensada
0.25,brent_ret_lag0,-2.944642568660046e-07,3.6120002085557575e-07,0.41583782584612605,-1.0064108528876717e-06,4.1748233915566254e-07,milk_condensada
0.25,brent_ret_lag1,1.7852359671055657e-06,3.6810289087198725e-07,2.369266938465424e-06,1.0596834061691588e-06,2.5107885280419727e-06,milk_condensada
0.25,brent_ret_lag2,-6.34141491152444e-07,3.7221746461845586e-07,0.08988472518772274,-1.3678041202055126e-06,9.95211379006248e-08,milk_condensada
0.25,brent_ret_lag3,9.89428810397809e-07,3.616339181180058e-07,0.006738952484646971,2.7662697721896093e-07,1.702230643576657e-06,milk_condensada
0.25,brent_ret_lag4,-1.5331956135218717e-06,4.126630345466398e-07,0.0002586964575720969,-2.346578852131717e-06,-7.198123749120264e-07,milk_condensada
0.5,const,3.531226962345438e-08,1.0093230405232315e-08,0.0005683146895893948,1.5417915761440717e-08,5.520662348546805e-08,milk_condensada
0.5,brent_ret_lag0,-4.5401619019193013e-07,2.1355274202061794e-07,0.0346425180308242,-8.749412704079803e-07,-3.309110997588004e-08,milk_condensada
0.5,brent_ret_lag1,1.4709292030059209e-06,2.1621305599695555e-07,9.998422183362124e-11,1.0447604866590752e-06,1.8970979193527665e-06,milk_condensada
0.5,brent_ret_lag2,-4.373972636335669e-07,2.1504977553720874e-07,0.043186365141101093,-8.612730854186307e-07,-1.3521441848503096e-08,milk_condensada
0.5,brent_ret_lag3,2.1442789413233416e-07,2.150338514050485e-07,0.319797123848294,-2.0941654024677312e-07,6.382723285114414e-07,milk_condensada
0.5,brent_ret_lag4,-1.4094297882614154e-06,2.1342087055628785e-07,3.0877527051710055e-10,-1.8300949420247487e-06,-9.88764634498082e-07,milk_condensada
0.75,const,2.4958770263101273e-07,3.3192283015189244e-08,1.473253018874732e-12,1.8416375040953548e-07,3.1501165485249e-07,milk_condensada
0.75,brent_ret_lag0,-1.0201657427081325e-06,8.092361706441503e-07,0.20880038798964545,-2.6152180788154883e-06,5.748865933992235e-07,milk_condensada
0.75,brent_ret_lag1,2.748688801101728e-06,9.702356089130065e-07,0.005049765444874249,8.362970535364083e-07,4.661080548667048e-06,milk_condensada
0.75,brent_ret_lag2,-5.937774583711541e-07,6.222098492983627e-07,0.34100139978473387,-1.8201898577110963e-06,6.326349409687882e-07,milk_condensada
0.75,brent_ret_lag3,-2.3754791590040017e-07,8.162572958552999e-07,0.7713159014120798,-1.846439304902824e-06,1.3713434731020236e-06,milk_condensada
0.75,brent_ret_lag4,-2.772713636486164e-06,6.60144524734381e-07,3.9075499302973974e-05,-4.0738975238893885e-06,-1.4715297490829394e-06,milk_condensada
0.9,const,0.001017484277294734,0.00015049573260510882,1.2723222131742838e-10,0.0007208482907014893,0.0013141202638879785,milk_condensada
0.9,brent_ret_lag0,-0.0031379076792886706,0.0046800893894242525,0.5032712328840554,-0.012362640562706733,0.006086825204129391,milk_condensada
0.9,brent_ret_lag1,0.004282968730576785,0.0048213457194001014,0.3753534858976434,-0.005220188730599068,0.013786126191752637,milk_condensada
0.9,brent_ret_lag2,-0.00479891277185486,0.002529614926423431,0.05915603133262419,-0.009784933348063143,0.000187107804353423,milk_condensada
0.9,brent_ret_lag3,0.00012789689540230846,0.0032044357690366983,0.9681999595679425,-0.006188235458443688,0.006444029249248305,milk_condensada
0.9,brent_ret_lag4,-0.00888654147717257,0.0038933460781379902,0.02343823939744628,-0.016560556780103472,-0.0012125261742416665,milk_condensada
0.1,const,-3.5236026575065174e-07,3.16596517199322e-07,0.26696704848174196,-9.763907190116098e-07,2.716701875103064e-07,milk_condensed
0.1,brent_ret_lag0,7.39656488102739e-07,6.495219305425822e-06,0.9094415172706433,-1.2062804774104988e-05,1.3542117750310467e-05,milk_condensed
0.1,brent_ret_lag1,1.0038412920700605e-06,5.534492741183688e-06,0.8562409020825944,-9.90497111181363e-06,1.1912653695953752e-05,milk_condensed
0.1,brent_ret_lag2,3.2581692323813955e-07,6.156171601513027e-06,0.9578406081362358,-1.1808361269334348e-05,1.2459995115810628e-05,milk_condensed
0.1,brent_ret_lag3,1.4743999914571057e-06,5.392467352963317e-06,0.7847940513304883,-9.154471975400478e-06,1.210327195831469e-05,milk_condensed
0.1,brent_ret_lag4,2.3556991685537595e-07,4.29413373504002e-06,0.9563021034247552,-8.228421553250201e-06,8.699561386960953e-06,milk_condensed
0.25,const,-8.087633190690603e-08,1.1743885650195828e-08,6.193089166681122e-11,-1.0402422484700012e-07,-5.772843896681193e-08,milk_condensed
0.25,brent_ret_lag0,3.2516383617311567e-07,2.4808616885603766e-07,0.19136115155155567,-1.63828670025368e-07,8.141563423715993e-07,milk_condensed
0.25,brent_ret_lag1,7.987016644769195e-07,2.869864990133989e-07,0.005864197263781527,2.3303430766782076e-07,1.3643690212860182e-06,milk_condensed
0.25,brent_ret_lag2,1.1767462772246084e-07,2.4526845705462054e-07,0.6318723356233384,-3.657640019263005e-07,6.011132573712221e-07,milk_condensed
0.25,brent_ret_lag3,4.2054127017275484e-07,2.2455524431648687e-07,0.06245682103986657,-2.2070392559846457e-08,8.631529329053561e-07,milk_condensed
0.25,brent_ret_lag4,-2.8876640090821565e-07,2.583422983533398e-07,0.2649141143512246,-7.979743447101242e-07,2.2044154289369294e-07,milk_condensed
0.5,const,1.0966647347256077e-08,3.956418759018805e-09,0.006062478187931855,3.16831206131772e-09,1.8764982633194434e-08,milk_condensed
0.5,brent_ret_lag0,2.1071570966189274e-07,8.370997595896336e-08,0.012558195835311753,4.5718397934523904e-08,3.757130213892616e-07,milk_condensed
0.5,brent_ret_lag1,7.728186365542541e-07,8.475278541622151e-08,5.5375763382692716e-17,6.057658857335111e-07,9.398713873749971e-07,milk_condensed
0.5,brent_ret_lag2,4.778755891633474e-08,8.429679417772207e-08,0.571375850232896,-1.1836640621415175e-07,2.1394152404682122e-07,milk_condensed
0.5,brent_ret_lag3,1.0341194253809593e-07,8.429055211916692e-08,0.22122041170781603,-6.272971912593454e-08,2.695536042021264e-07,milk_condensed
0.5,brent_ret_lag4,-4.926081905758162e-07,8.365828401155823e-08,1.4861190702982882e-08,-6.575036144187114e-07,-3.27712766732921e-07,milk_condensed
0.75,const,1.3432498858549637e-07,1.9148504604550336e-08,2.94849883163014e-11,9.658215390950998e-08,1.7206782326148277e-07,milk_condensed
0.75,brent_ret_lag0,4.098275222505918e-07,4.3577680052265325e-07,0.34804075290617786,-4.4911431563310007e-07,1.2687693601342838e-06,milk_condensed
0.75,brent_ret_lag1,1.7824742682356877e-06,5.907831029439861e-07,0.00285945779696376,6.180058439764695e-07,2.946942692494906e-06,milk_condensed
0.75,brent_ret_lag2,5.613910875976274e-08,3.590762832954854e-07,0.8759092683530784,-6.516214749710739e-07,7.638996924905993e-07,milk_condensed
0.75,brent_ret_lag3,2.844796724976175e-08,4.4410522460197023e-07,0.9489845027702873,-8.469096868884521e-07,9.038056213879755e-07,milk_condensed
0.75,brent_ret_lag4,-1.3755078036358543e-06,4.403099787421737e-07,0.0020302419451104256,-2.243384803801382e-06,-5.076308034703264e-07,milk_condensed
0.9,const,5.177182196987445e-07,7.248994658988475e-08,1.4024270469264515e-11,3.7483624920988755e-07,6.606001901876015e-07,milk_condensed
0.9,brent_ret_lag0,9.185901752719102e-07,1.8274866575767842e-06,0.6157233011729185,-2.6834940717194096e-06,4.52067442226323e-06,milk_condensed
0.9,brent_ret_lag1,5.000147361961257e-06,2.7504380812301557e-06,0.070464178508604,-4.2112870790679804e-07,1.0421423431829312e-05,milk_condensed
0.9,brent_ret_lag2,6.359700835564866e-08,1.2194282480107763e-06,0.9584550969630787,-2.3399681636714886e-06,2.467162180382786e-06,milk_condensed
0.9,brent_ret_lag3,1.98303443207499e-07,1.6085259883193443e-06,0.9019984012575818,-2.9721963792558063e-06,3.3688032656708045e-06,milk_condensed
0.9,brent_ret_lag4,-4.095033391887441e-06,2.002018940626035e-06,0.042028023278684046,-8.04113108748952e-06,-1.4893569628536314e-07,milk_condensed
0.1,const,-4.1490934896999504e-07,4.720242840113875e-08,4.841534808179206e-16,-5.079481260568443e-07,-3.2187057188314584e-07,milk_evaporada
0.1,brent_ret_lag0,9.675203549101841e-07,1.0998558290944025e-06,0.3800152538261631,-1.2003605100564402e-06,3.1354012198768086e-06,milk_evaporada
0.1,brent_ret_lag1,3.150383764963363e-06,1.5499320010419454e-06,0.04332290439909389,9.53761556252636e-08,6.205391374301463e-06,milk_evaporada
0.1,brent_ret_lag2,2.5058265747937354e-06,1.5032474283467236e-06,0.09698191783861496,-4.571629816706107e-07,5.468816131258082e-06,milk_evaporada
0.1,brent_ret_lag3,2.4150937272975277e-06,8.277756746336035e-07,0.0039023553417554765,7.834989327319565e-07,4.046688521863099e-06,milk_evaporada
0.1,brent_ret_lag4,-1.7384811226274618e-06,1.0399782918267013e-06,0.09604785024141414,-3.788339821551783e-06,3.113775762968591e-07,milk_evaporada
0.25,const,-8.38865454358665e-08,9.308704172803263e-09,1.1254556372827264e-16,-1.0223455171089899e-07,-6.5538539160834e-08,milk_evaporada
0.25,brent_ret_lag0,2.672214240391204e-07,1.984628758965405e-07,0.17957343634430037,-1.2396063790131557e-07,6.584034859795563e-07,milk_evaporada
0.25,brent_ret_lag1,8.902071732378657e-07,2.3801510214486074e-07,0.00023590825461214667,4.2106533495004773e-07,1.3593490115256838e-06,milk_evaporada
0.25,brent_ret_lag2,9.245012016889966e-07,2.4558916645868847e-07,0.00021540303204120248,4.404304348437937e-07,1.4085719685341994e-06,milk_evaporada
0.25,brent_ret_lag3,5.171208295566354e-07,1.9070693757791583e-07,0.007237373821053733,1.4122618058981807e-07,8.930154785234527e-07,milk_evaporada
0.25,brent_ret_lag4,-6.824095686979041e-07,2.2247103692036075e-07,0.002436581696413923,-1.120913135429956e-06,-2.4390600196585226e-07,milk_evaporada
0.5,const,3.11125935408501e-08,5.03226208575068e-09,3.1288596943562362e-09,2.1193707451771994e-08,4.103147962992821e-08,milk_evaporada
0.5,brent_ret_lag0,1.845897898419047e-08,1.06472687517502e-07,0.8625251254378861,-1.9140498300509647e-07,2.283229409734774e-07,milk_evaporada
0.5,brent_ret_lag1,2.6191682772494364e-08,1.0779906139601525e-07,0.8082621124795137,-1.8628664054939377e-07,2.3867000609438253e-07,milk_evaporada
0.5,brent_ret_lag2,5.865351440850757e-07,1.0721907541356475e-07,1.2425116206831503e-07,3.7520000742460533e-07,7.978702807455461e-07,milk_evaporada
0.5,brent_ret_lag3,-3.180041073172077e-08,1.0721113599245758e-07,0.7670469408741074,-2.431198983237934e-07,1.7951907686035187e-07,milk_evaporada
0.5,brent_ret_lag4,-4.3065251872192526e-07,1.0640693931365667e-07,7.23038788025661e-05,-6.40386887114259e-07,-2.2091815032959146e-07,milk_evaporada
0.75,const,2.0179520776655237e-07,4.305608775376137e-08,4.923567296868158e-06,1.1692911323618324e-07,2.8666130229692154e-07,milk_evaporada
0.75,brent_ret_lag0,-2.6381760014825937e-07,9.633465560987014e-07,0.7844587076106087,-2.162630617321094e-06,1.634995417024575e-06,milk_evaporada
0.75,brent_ret_lag1,-1.0366643198686734e-06,1.0228532789954697e-06,0.31195941740087657,-3.0527686060353667e-06,9.794399662980199e-07,milk_evaporada
0.75,brent_ret_lag2,1.1281777788658285e-06,1.0297360311719437e-06,0.2744800396102598,-9.014928187636781e-07,3.1578483764953353e-06,milk_evaporada
0.75,brent_ret_lag3,-7.229500144395909e-07,1.049217592307485e-06,0.49154272727616266,-2.791019920858679e-06,1.3451198919794974e-06,milk_evaporada
0.75,brent_ret_lag4,-8.759022102126676e-07,1.0402099436400011e-06,0.4006991642830412,-2.9262175085567514e-06,1.174413088131416e-06,milk_evaporada
0.9,const,1.0585916118368034e-06,2.0155603783276053e-07,3.607957420006361e-07,6.613127448457494e-07,1.4558704788278576e-06,milk_evaporada
0.9,brent_ret_lag0,-1.1884689258612694e-06,4.675928857625786e-06,0.7996091090801143,-1.0405001155125044e-05,8.028063303402503e-06,milk_evaporada
0.9,brent_ret_lag1,-6.929096960635004e-06,6.391446138216928e-06,0.27952564523715956,-1.9527015174983108e-05,5.668821253713098e-06,milk_evaporada
0.9,brent_ret_lag2,5.138099070846344e-06,5.309823747974989e-06,0.3343019154033572,-5.32787746451312e-06,1.5604075606205807e-05,milk_evaporada
0.9,brent_ret_lag3,-5.140318623420596e-06,5.376974374220202e-06,0.34015237963820777,-1.5738653013197563e-05,5.458015766356373e-06,milk_evaporada
0.9,brent_ret_lag4,-4.215518188086224e-06,5.330896153536778e-06,0.42994903433297293,-1.4723029680653517e-05,6.291993304481069e-06,milk_evaporada
0.1,const,-3.422631014931303e-07,3.1699952263892013e-08,5.410970362250343e-22,-4.04745581574025e-07,-2.7978062141223565e-07,milk_evaporated
0.1,brent_ret_lag0,1.508046285422912e-06,9.268089036804931e-07,0.10517236221275333,-3.18748858649723e-07,3.334841429495547e-06,milk_evaporated
0.1,brent_ret_lag1,2.284209155530158e-06,9.562850971931818e-07,0.017775920317651437,3.9931469134860823e-07,4.169103619711708e-06,milk_evaporated
0.1,brent_ret_lag2,7.002379110347177e-07,6.013916621079669e-07,0.24556751531551757,-4.851406105373423e-07,1.8856164326067777e-06,milk_evaporated
0.1,brent_ret_lag3,3.1188685125190754e-06,1.0441894352011799e-06,0.0031455101073334176,1.0607094010318827e-06,5.177027624006268e-06,milk_evaporated
0.1,brent_ret_lag4,1.188294508669265e-06,5.440119902871263e-07,0.030020338483604397,1.1601471266461576e-07,2.260574304673914e-06,milk_evaporated
0.25,const,-7.667033473386239e-08,7.61462705159421e-09,8.763611929029998e-20,-9.167921484554059e-08,-6.166145462218419e-08,milk_evaporated
0.25,brent_ret_lag0,4.927973157804391e-07,1.8866569497409136e-07,0.009635678313144588,1.2092607666837455e-07,8.646685548925036e-07,milk_evaporated
0.25,brent_ret_lag1,7.266463369660636e-07,1.9926408472863991e-07,0.00033332309978410525,3.338850450483854e-07,1.1194076288837418e-06,milk_evaporated
0.25,brent_ret_lag2,4.62283437191404e-07,1.5552425292711152e-07,0.0032912833440533387,1.5573593974664957e-07,7.688309346361584e-07,milk_evaporated
0.25,brent_ret_lag3,1.3362953059419276e-06,2.0680777138727543e-07,6.829350265078341e-10,9.2866496162124e-07,1.7439256502626152e-06,milk_evaporated
0.25,brent_ret_lag4,2.1256505020316373e-07,1.4910196807966194e-07,0.1554238197059643,-8.132374410809479e-08,5.064538445144223e-07,milk_evaporated
0.5,const,1.7761358040236518e-08,4.8165418211565096e-09,0.0002867494814920253,8.267669346515491e-09,2.7255046733957546e-08,milk_evaporated
0.5,brent_ret_lag0,1.844346443269644e-07,1.0190847445944898e-07,0.0717221741883757,-1.6432983878892944e-08,3.8530227253282176e-07,milk_evaporated
0.5,brent_ret_lag1,3.420753839066241e-07,1.0317799006644381e-07,0.0010740997549942696,1.3870546538291058e-07,5.454453024303375e-07,milk_evaporated
0.5,brent_ret_lag2,5.074300087764482e-07,1.026228666065454e-07,1.535619235949905e-06,3.0515427141227697e-07,7.097057461406195e-07,milk_evaporated
0.5,brent_ret_lag3,7.902096577937209e-07,1.026152675282091e-07,4.881366514197549e-13,5.879488986622242e-07,9.924704169252175e-07,milk_evaporated
0.5,brent_ret_lag4,-1.5902678053716157e-07,1.0184554471372219e-07,0.11988820721177855,-3.597703704936507e-07,4.171680941932755e-08,milk_evaporated
0.75,const,1.435284349753582e-07,2.1547691537801067e-08,2.2411082898063826e-10,1.0105666100888796e-07,1.8600020894182844e-07,milk_evaporated
